bz_integration,calculations_type,code,cutoff,element,exchange,k-point,property,smearing,state_equation,structure,value
No_tetra,allKp,DMol3,c5.5,Al,pbe,51,a0,therm0.005,Murn,fcc,4.04105
No_tetra,allKp,DMol3,c5.5,Al,pbe,53,a0,therm0.005,Murn,fcc,4.04104
No_tetra,allKp,DMol3,c5.5,Al,pbe,55,a0,therm0.005,Murn,fcc,4.04105
No_tetra,allKp,DMol3,c5.5,Al,pbe,57,a0,therm0.005,Murn,fcc,4.04105
No_tetra,allKp,DMol3,c5.5,Al,pbe,59,a0,therm0.005,Murn,fcc,4.04105
No_tetra,allKp,DMol3,c6.0,W,pw91,9,B,therm0.0075,Murn,bcc,299.7285
No_tetra,allKp,DMol3,c6.0,W,pw91,11,B,therm0.0075,Murn,bcc,300.82
No_tetra,allKp,DMol3,c6.0,W,pw91,13,B,therm0.0075,Murn,bcc,301.0495
No_tetra,allKp,DMol3,c6.0,W,pw91,15,B,therm0.0075,Murn,bcc,300.129
No_tetra,allKp,DMol3,c6.0,W,pw91,17,B,therm0.0075,Murn,bcc,300.2988
No_tetra,allKp,DMol3,c6.0,W,pw91,19,B,therm0.0075,Murn,bcc,300.3717
No_tetra,allKp,DMol3,c6.0,W,pw91,21,B,therm0.0075,Murn,bcc,300.4933
No_tetra,allKp,DMol3,c6.0,W,pw91,23,B,therm0.0075,Murn,bcc,300.3666
No_tetra,allKp,DMol3,c6.0,W,pw91,25,B,therm0.0075,Murn,bcc,300.4262
No_tetra,allKp,DMol3,c6.0,W,pw91,27,B,therm0.0075,Murn,bcc,300.3828
No_tetra,allKp,DMol3,c6.0,W,pw91,29,B,therm0.0075,Murn,bcc,300.4086
No_tetra,allKp,DMol3,c6.0,W,pw91,31,B,therm0.0075,Murn,bcc,300.4082
No_tetra,allKp,DMol3,c6.0,W,pw91,33,B,therm0.0075,Murn,bcc,300.4081
No_tetra,allKp,DMol3,c6.0,W,pw91,35,B,therm0.0075,Murn,bcc,300.4139
No_tetra,allKp,DMol3,c6.0,W,pw91,37,B,therm0.0075,Murn,bcc,300.4017
No_tetra,allKp,DMol3,c6.0,W,pw91,39,B,therm0.0075,Murn,bcc,300.4203
No_tetra,allKp,DMol3,c6.0,W,pw91,41,B,therm0.0075,Murn,bcc,300.4081
No_tetra,allKp,DMol3,c6.0,W,pw91,43,B,therm0.0075,Murn,bcc,300.4107
No_tetra,allKp,DMol3,c6.0,W,pw91,45,B,therm0.0075,Murn,bcc,300.4128
No_tetra,allKp,DMol3,c6.0,W,pw91,47,B,therm0.0075,Murn,bcc,300.4109
No_tetra,allKp,DMol3,c6.0,W,pw91,49,B,therm0.0075,Murn,bcc,300.4109
No_tetra,allKp,DMol3,c6.0,W,pw91,51,B,therm0.0075,Murn,bcc,300.4128
No_tetra,allKp,DMol3,c6.0,W,pw91,53,B,therm0.0075,Murn,bcc,300.4109
No_tetra,allKp,DMol3,c6.0,W,pw91,55,B,therm0.0075,Murn,bcc,300.4109
No_tetra,allKp,DMol3,c6.0,W,pw91,57,B,therm0.0075,Murn,bcc,300.4109
No_tetra,allKp,DMol3,c6.0,W,pw91,59,B,therm0.0075,Murn,bcc,300.4109
No_tetra,allKp,DMol3,c4.5,W,vwn,9,a0,therm0.0025,Murn,bcc,3.14857
No_tetra,allKp,DMol3,c4.5,W,vwn,11,a0,therm0.0025,Murn,bcc,3.14991
No_tetra,allKp,DMol3,c4.5,W,vwn,13,a0,therm0.0025,Murn,bcc,3.14892
No_tetra,allKp,DMol3,c4.5,W,vwn,15,a0,therm0.0025,Murn,bcc,3.14947
No_tetra,allKp,DMol3,c4.5,W,vwn,17,a0,therm0.0025,Murn,bcc,3.14853
No_tetra,allKp,DMol3,c4.5,W,vwn,19,a0,therm0.0025,Murn,bcc,3.1487
No_tetra,allKp,DMol3,c4.5,W,vwn,21,a0,therm0.0025,Murn,bcc,3.14933
No_tetra,allKp,DMol3,c4.5,W,vwn,23,a0,therm0.0025,Murn,bcc,3.14895
No_tetra,allKp,DMol3,c4.5,W,vwn,25,a0,therm0.0025,Murn,bcc,3.14921
No_tetra,allKp,DMol3,c4.5,W,vwn,27,a0,therm0.0025,Murn,bcc,3.14877
No_tetra,allKp,DMol3,c4.5,W,vwn,29,a0,therm0.0025,Murn,bcc,3.14906
No_tetra,allKp,DMol3,c4.5,W,vwn,31,a0,therm0.0025,Murn,bcc,3.14904
No_tetra,allKp,DMol3,c4.5,W,vwn,33,a0,therm0.0025,Murn,bcc,3.149
No_tetra,allKp,DMol3,c4.5,W,vwn,35,a0,therm0.0025,Murn,bcc,3.14905
No_tetra,allKp,DMol3,c4.5,W,vwn,37,a0,therm0.0025,Murn,bcc,3.14897
No_tetra,allKp,DMol3,c4.5,W,vwn,39,a0,therm0.0025,Murn,bcc,3.14905
No_tetra,allKp,DMol3,c4.5,W,vwn,41,a0,therm0.0025,Murn,bcc,3.14899
No_tetra,allKp,DMol3,c4.5,W,vwn,43,a0,therm0.0025,Murn,bcc,3.14903
No_tetra,allKp,DMol3,c4.5,W,vwn,45,a0,therm0.0025,Murn,bcc,3.149
No_tetra,allKp,DMol3,c4.5,W,vwn,47,a0,therm0.0025,Murn,bcc,3.14902
No_tetra,allKp,DMol3,c4.5,W,vwn,49,a0,therm0.0025,Murn,bcc,3.14901
No_tetra,allKp,DMol3,c4.5,W,vwn,51,a0,therm0.0025,Murn,bcc,3.14901
No_tetra,allKp,DMol3,c4.5,W,vwn,53,a0,therm0.0025,Murn,bcc,3.14902
No_tetra,allKp,DMol3,c4.5,W,vwn,55,a0,therm0.0025,Murn,bcc,3.14901
No_tetra,allKp,DMol3,c4.5,W,vwn,57,a0,therm0.0025,Murn,bcc,3.14902
No_tetra,allKp,DMol3,c4.5,W,vwn,59,a0,therm0.0025,Murn,bcc,3.149
Tetra,allKp,DMol3,c4.5,Al,pw91,5,E0,Fermi,Murn,fcc,-6570.6643
Tetra,allKp,DMol3,c4.5,Al,pw91,7,E0,Fermi,Murn,fcc,-6570.7418
Tetra,allKp,DMol3,c4.5,Al,pw91,10,E0,Fermi,Murn,fcc,-6570.7192
Tetra,allKp,DMol3,c4.5,Al,pw91,12,E0,Fermi,Murn,fcc,-6570.7173
Tetra,allKp,DMol3,c4.5,Al,pw91,15,E0,Fermi,Murn,fcc,-6570.7157
Tetra,allKp,DMol3,c4.5,Al,pw91,17,E0,Fermi,Murn,fcc,-6570.7204
Tetra,allKp,DMol3,c4.5,Al,pw91,20,E0,Fermi,Murn,fcc,-6570.7189
Tetra,allKp,DMol3,c4.5,Al,pw91,22,E0,Fermi,Murn,fcc,-6570.7191
Tetra,allKp,DMol3,c4.5,Al,pw91,25,E0,Fermi,Murn,fcc,-6570.7189
Tetra,allKp,DMol3,c4.5,Al,pw91,27,E0,Fermi,Murn,fcc,-6570.7197
Tetra,allKp,DMol3,c4.5,Al,pw91,30,E0,Fermi,Murn,fcc,-6570.7193
Tetra,allKp,DMol3,c4.5,Al,pw91,33,E0,Fermi,Murn,fcc,-6570.7192
Tetra,allKp,DMol3,c4.5,Al,pw91,35,E0,Fermi,Murn,fcc,-6570.7193
Tetra,allKp,DMol3,c4.5,Al,pw91,37,E0,Fermi,Murn,fcc,-6570.7194
Tetra,allKp,DMol3,c4.5,Al,pw91,40,E0,Fermi,Murn,fcc,-6570.7194
Tetra,allKp,DMol3,c4.5,Al,pw91,42,E0,Fermi,Murn,fcc,-6570.7193
Tetra,allKp,DMol3,c4.5,Al,pw91,45,E0,Fermi,Murn,fcc,-6570.7194
Tetra,allKp,DMol3,c4.5,Al,pw91,47,E0,Fermi,Murn,fcc,-6570.7193
Tetra,allKp,DMol3,c4.5,Al,pw91,49,E0,Fermi,Murn,fcc,-6570.7193
Tetra,allKp,DMol3,c4.5,Al,pw91,51,E0,Fermi,Murn,fcc,-6570.7194
Tetra,allKp,DMol3,c4.5,Al,pw91,53,E0,Fermi,Murn,fcc,-6570.7193
Tetra,allKp,DMol3,c4.5,Al,pw91,55,E0,Fermi,Murn,fcc,-6570.7194
Tetra,allKp,DMol3,c4.5,Al,pw91,57,E0,Fermi,Murn,fcc,-6570.7193
No_tetra,allKp,DMol3,c5.5,Al,pwc,5,a0,therm0.0075,Murn,fcc,4.00772
No_tetra,allKp,DMol3,c5.5,Al,pwc,7,a0,therm0.0075,Murn,fcc,3.98344
No_tetra,allKp,DMol3,c5.5,Al,pwc,9,a0,therm0.0075,Murn,fcc,3.99069
No_tetra,allKp,DMol3,c5.5,Al,pwc,11,a0,therm0.0075,Murn,fcc,3.98925
No_tetra,allKp,DMol3,c5.5,Al,pwc,13,a0,therm0.0075,Murn,fcc,3.98803
No_tetra,allKp,DMol3,c5.5,Al,pwc,15,a0,therm0.0075,Murn,fcc,3.98832
No_tetra,allKp,DMol3,c5.5,Al,pwc,17,a0,therm0.0075,Murn,fcc,3.98836
No_tetra,allKp,DMol3,c5.5,Al,pwc,19,a0,therm0.0075,Murn,fcc,3.98844
No_tetra,allKp,DMol3,c5.5,Al,pwc,21,a0,therm0.0075,Murn,fcc,3.98847
No_tetra,allKp,DMol3,c5.5,Al,pwc,23,a0,therm0.0075,Murn,fcc,3.98841
No_tetra,allKp,DMol3,c5.5,Al,pwc,25,a0,therm0.0075,Murn,fcc,3.98837
No_tetra,allKp,DMol3,c5.5,Al,pwc,27,a0,therm0.0075,Murn,fcc,3.98841
No_tetra,allKp,DMol3,c5.5,Al,pwc,29,a0,therm0.0075,Murn,fcc,3.98837
No_tetra,allKp,DMol3,c5.5,Al,pwc,31,a0,therm0.0075,Murn,fcc,3.98839
No_tetra,allKp,DMol3,c5.5,Al,pwc,33,a0,therm0.0075,Murn,fcc,3.98838
No_tetra,allKp,DMol3,c5.5,Al,pwc,35,a0,therm0.0075,Murn,fcc,3.98839
No_tetra,allKp,DMol3,c5.5,Al,pwc,37,a0,therm0.0075,Murn,fcc,3.98838
No_tetra,allKp,DMol3,c5.5,Al,pwc,39,a0,therm0.0075,Murn,fcc,3.98839
No_tetra,allKp,DMol3,c5.5,Al,pwc,41,a0,therm0.0075,Murn,fcc,3.98838
No_tetra,allKp,DMol3,c5.5,Al,pwc,43,a0,therm0.0075,Murn,fcc,3.98838
No_tetra,allKp,DMol3,c5.5,Al,pwc,45,a0,therm0.0075,Murn,fcc,3.98839
No_tetra,allKp,DMol3,c5.5,Al,pwc,47,a0,therm0.0075,Murn,fcc,3.98838
No_tetra,allKp,DMol3,c5.5,Al,pwc,49,a0,therm0.0075,Murn,fcc,3.98838
No_tetra,allKp,DMol3,c5.5,Al,pwc,51,a0,therm0.0075,Murn,fcc,3.98838
No_tetra,allKp,DMol3,c5.5,Al,pwc,53,a0,therm0.0075,Murn,fcc,3.98838
No_tetra,allKp,DMol3,c5.5,Al,pwc,55,a0,therm0.0075,Murn,fcc,3.98838
No_tetra,allKp,DMol3,c5.5,Al,pwc,57,a0,therm0.0075,Murn,fcc,3.98838
No_tetra,allKp,DMol3,c5.5,Al,pwc,59,a0,therm0.0075,Murn,fcc,3.98838
No_tetra,allKp,DMol3,c4.5,W,pbe,9,dB,therm0.005,Murn,bcc,4.2595
No_tetra,allKp,DMol3,c4.5,W,pbe,11,dB,therm0.005,Murn,bcc,4.3259
No_tetra,allKp,DMol3,c4.5,W,pbe,13,dB,therm0.005,Murn,bcc,4.3486
No_tetra,allKp,DMol3,c4.5,W,pbe,15,dB,therm0.005,Murn,bcc,4.2686
No_tetra,allKp,DMol3,c4.5,W,pbe,17,dB,therm0.005,Murn,bcc,4.2664
No_tetra,allKp,DMol3,c4.5,W,pbe,19,dB,therm0.005,Murn,bcc,4.2932
No_tetra,allKp,DMol3,c4.5,W,pbe,21,dB,therm0.005,Murn,bcc,4.2962
No_tetra,allKp,DMol3,c4.5,W,pbe,23,dB,therm0.005,Murn,bcc,4.2921
No_tetra,allKp,DMol3,c4.5,W,pbe,25,dB,therm0.005,Murn,bcc,4.2877
No_tetra,allKp,DMol3,c4.5,W,pbe,27,dB,therm0.005,Murn,bcc,4.2881
No_tetra,allKp,DMol3,c4.5,W,pbe,29,dB,therm0.005,Murn,bcc,4.2913
No_tetra,allKp,DMol3,c4.5,W,pbe,31,dB,therm0.005,Murn,bcc,4.2908
No_tetra,allKp,DMol3,c4.5,W,pbe,33,dB,therm0.005,Murn,bcc,4.2898
No_tetra,allKp,DMol3,c4.5,W,pbe,35,dB,therm0.005,Murn,bcc,4.2906
No_tetra,allKp,DMol3,c4.5,W,pbe,37,dB,therm0.005,Murn,bcc,4.2902
No_tetra,allKp,DMol3,c4.5,W,pbe,39,dB,therm0.005,Murn,bcc,4.2905
No_tetra,allKp,DMol3,c4.5,W,pbe,41,dB,therm0.005,Murn,bcc,4.2902
No_tetra,allKp,DMol3,c4.5,W,pbe,43,dB,therm0.005,Murn,bcc,4.2896
No_tetra,allKp,DMol3,c4.5,W,pbe,45,dB,therm0.005,Murn,bcc,4.2908
No_tetra,allKp,DMol3,c4.5,W,pbe,47,dB,therm0.005,Murn,bcc,4.2907
No_tetra,allKp,DMol3,c4.5,W,pbe,49,dB,therm0.005,Murn,bcc,4.2907
No_tetra,allKp,DMol3,c4.5,W,pbe,51,dB,therm0.005,Murn,bcc,4.2909
No_tetra,allKp,DMol3,c4.5,W,pbe,53,dB,therm0.005,Murn,bcc,4.2909
No_tetra,allKp,DMol3,c4.5,W,pbe,55,dB,therm0.005,Murn,bcc,4.2911
No_tetra,allKp,DMol3,c4.5,W,pbe,57,dB,therm0.005,Murn,bcc,4.2907
No_tetra,allKp,DMol3,c4.5,W,pbe,59,dB,therm0.005,Murn,bcc,4.2912
No_tetra,allKp,DMol3,c4.5,W,pwc,9,a0,Fermi,Murn,bcc,3.15034
No_tetra,allKp,DMol3,c4.5,W,pwc,11,a0,Fermi,Murn,bcc,3.15058
No_tetra,allKp,DMol3,c4.5,W,pwc,13,a0,Fermi,Murn,bcc,3.14957
No_tetra,allKp,DMol3,c4.5,W,pwc,15,a0,Fermi,Murn,bcc,3.15083
No_tetra,allKp,DMol3,c4.5,W,pwc,17,a0,Fermi,Murn,bcc,3.14893
No_tetra,allKp,DMol3,c4.5,W,pwc,19,a0,Fermi,Murn,bcc,3.14919
No_tetra,allKp,DMol3,c4.5,W,pwc,21,a0,Fermi,Murn,bcc,3.15002
No_tetra,allKp,DMol3,c4.5,W,pwc,23,a0,Fermi,Murn,bcc,3.1497
No_tetra,allKp,DMol3,c4.5,W,pwc,25,a0,Fermi,Murn,bcc,3.14984
No_tetra,allKp,DMol3,c4.5,W,pwc,27,a0,Fermi,Murn,bcc,3.14912
No_tetra,allKp,DMol3,c4.5,W,pwc,29,a0,Fermi,Murn,bcc,3.14964
No_tetra,allKp,DMol3,c4.5,W,pwc,31,a0,Fermi,Murn,bcc,3.14967
No_tetra,allKp,DMol3,c4.5,W,pwc,33,a0,Fermi,Murn,bcc,3.14962
No_tetra,allKp,DMol3,c4.5,W,pwc,35,a0,Fermi,Murn,bcc,3.14974
No_tetra,allKp,DMol3,c4.5,W,pwc,37,a0,Fermi,Murn,bcc,3.14955
No_tetra,allKp,DMol3,c4.5,W,pwc,39,a0,Fermi,Murn,bcc,3.14967
No_tetra,allKp,DMol3,c4.5,W,pwc,41,a0,Fermi,Murn,bcc,3.14961
No_tetra,allKp,DMol3,c4.5,W,pwc,43,a0,Fermi,Murn,bcc,3.14965
No_tetra,allKp,DMol3,c4.5,W,pwc,45,a0,Fermi,Murn,bcc,3.1497
No_tetra,allKp,DMol3,c4.5,W,pwc,47,a0,Fermi,Murn,bcc,3.14962
No_tetra,allKp,DMol3,c4.5,W,pwc,49,a0,Fermi,Murn,bcc,3.14961
No_tetra,allKp,DMol3,c4.5,W,pwc,51,a0,Fermi,Murn,bcc,3.14965
No_tetra,allKp,DMol3,c4.5,W,pwc,53,a0,Fermi,Murn,bcc,3.14966
No_tetra,allKp,DMol3,c4.5,W,pwc,55,a0,Fermi,Murn,bcc,3.14964
No_tetra,allKp,DMol3,c4.5,W,pwc,57,a0,Fermi,Murn,bcc,3.14963
No_tetra,allKp,DMol3,c4.5,W,pwc,59,a0,Fermi,Murn,bcc,3.14963
No_tetra,allKp,DMol3,c5.5,W,pwc,9,dB,therm0.001,Murn,bcc,3.6332
No_tetra,allKp,DMol3,c5.5,W,pwc,11,dB,therm0.001,Murn,bcc,4.1943
No_tetra,allKp,DMol3,c5.5,W,pwc,13,dB,therm0.001,Murn,bcc,4.0631
No_tetra,allKp,DMol3,c5.5,W,pwc,15,dB,therm0.001,Murn,bcc,3.9209
No_tetra,allKp,DMol3,c5.5,W,pwc,17,dB,therm0.001,Murn,bcc,4.194
No_tetra,allKp,DMol3,c5.5,W,pwc,19,dB,therm0.001,Murn,bcc,4.1185
No_tetra,allKp,DMol3,c5.5,W,pwc,21,dB,therm0.001,Murn,bcc,4.0459
No_tetra,allKp,DMol3,c5.5,W,pwc,23,dB,therm0.001,Murn,bcc,4.035
No_tetra,allKp,DMol3,c5.5,W,pwc,25,dB,therm0.001,Murn,bcc,4.0698
No_tetra,allKp,DMol3,c5.5,W,pwc,27,dB,therm0.001,Murn,bcc,4.1501
No_tetra,allKp,DMol3,c5.5,W,pwc,29,dB,therm0.001,Murn,bcc,4.0901
No_tetra,allKp,DMol3,c5.5,W,pwc,31,dB,therm0.001,Murn,bcc,4.0554
No_tetra,allKp,DMol3,c5.5,W,pwc,33,dB,therm0.001,Murn,bcc,4.068
No_tetra,allKp,DMol3,c5.5,W,pwc,35,dB,therm0.001,Murn,bcc,4.0774
No_tetra,allKp,DMol3,c5.5,W,pwc,37,dB,therm0.001,Murn,bcc,4.0913
No_tetra,allKp,DMol3,c5.5,W,pwc,39,dB,therm0.001,Murn,bcc,4.0843
No_tetra,allKp,DMol3,c5.5,W,pwc,41,dB,therm0.001,Murn,bcc,4.074
No_tetra,allKp,DMol3,c5.5,W,pwc,43,dB,therm0.001,Murn,bcc,4.0761
No_tetra,allKp,DMol3,c5.5,W,pwc,45,dB,therm0.001,Murn,bcc,4.0719
No_tetra,allKp,DMol3,c5.5,W,pwc,47,dB,therm0.001,Murn,bcc,4.0778
No_tetra,allKp,DMol3,c5.5,W,pwc,49,dB,therm0.001,Murn,bcc,4.0841
No_tetra,allKp,DMol3,c5.5,W,pwc,51,dB,therm0.001,Murn,bcc,4.0781
No_tetra,allKp,DMol3,c5.5,W,pwc,53,dB,therm0.001,Murn,bcc,4.0776
No_tetra,allKp,DMol3,c5.5,W,pwc,55,dB,therm0.001,Murn,bcc,4.0768
No_tetra,allKp,DMol3,c5.5,W,pwc,57,dB,therm0.001,Murn,bcc,4.079
No_tetra,allKp,DMol3,c5.5,W,pwc,59,dB,therm0.001,Murn,bcc,4.078
No_tetra,allKp,DMol3,c4.0,W,pbe,9,B,therm0.0075,Murn,bcc,297.5598
No_tetra,allKp,DMol3,c4.0,W,pbe,11,B,therm0.0075,Murn,bcc,297.6177
No_tetra,allKp,DMol3,c4.0,W,pbe,13,B,therm0.0075,Murn,bcc,298.3314
No_tetra,allKp,DMol3,c4.0,W,pbe,15,B,therm0.0075,Murn,bcc,297.5355
No_tetra,allKp,DMol3,c4.0,W,pbe,17,B,therm0.0075,Murn,bcc,297.5684
No_tetra,allKp,DMol3,c4.0,W,pbe,19,B,therm0.0075,Murn,bcc,297.6362
No_tetra,allKp,DMol3,c4.0,W,pbe,21,B,therm0.0075,Murn,bcc,297.7504
No_tetra,allKp,DMol3,c4.0,W,pbe,23,B,therm0.0075,Murn,bcc,297.6682
No_tetra,allKp,DMol3,c4.0,W,pbe,25,B,therm0.0075,Murn,bcc,297.7133
No_tetra,allKp,DMol3,c4.0,W,pbe,27,B,therm0.0075,Murn,bcc,297.657
No_tetra,allKp,DMol3,c4.0,W,pbe,29,B,therm0.0075,Murn,bcc,297.6943
No_tetra,allKp,DMol3,c4.0,W,pbe,31,B,therm0.0075,Murn,bcc,297.6767
No_tetra,allKp,DMol3,c4.0,W,pbe,33,B,therm0.0075,Murn,bcc,297.6875
No_tetra,allKp,DMol3,c4.0,W,pbe,35,B,therm0.0075,Murn,bcc,297.6992
No_tetra,allKp,DMol3,c4.0,W,pbe,37,B,therm0.0075,Murn,bcc,297.6836
No_tetra,allKp,DMol3,c4.0,W,pbe,39,B,therm0.0075,Murn,bcc,297.6984
No_tetra,allKp,DMol3,c4.0,W,pbe,41,B,therm0.0075,Murn,bcc,297.686
No_tetra,allKp,DMol3,c4.0,W,pbe,43,B,therm0.0075,Murn,bcc,297.6937
No_tetra,allKp,DMol3,c4.0,W,pbe,45,B,therm0.0075,Murn,bcc,297.684
No_tetra,allKp,DMol3,c4.0,W,pbe,47,B,therm0.0075,Murn,bcc,297.6847
No_tetra,allKp,DMol3,c4.0,W,pbe,49,B,therm0.0075,Murn,bcc,297.6847
No_tetra,allKp,DMol3,c4.0,W,pbe,51,B,therm0.0075,Murn,bcc,297.684
No_tetra,allKp,DMol3,c4.0,W,pbe,53,B,therm0.0075,Murn,bcc,297.6847
No_tetra,allKp,DMol3,c4.0,W,pbe,55,B,therm0.0075,Murn,bcc,297.684
No_tetra,allKp,DMol3,c4.0,W,pbe,57,B,therm0.0075,Murn,bcc,297.6847
No_tetra,allKp,DMol3,c4.0,W,pbe,59,B,therm0.0075,Murn,bcc,297.684
No_tetra,allKp,DMol3,c5.5,Al,pwc,5,dB,therm0.0075,Murn,fcc,3.8862
No_tetra,allKp,DMol3,c5.5,Al,pwc,7,dB,therm0.0075,Murn,fcc,4.5375
No_tetra,allKp,DMol3,c5.5,Al,pwc,9,dB,therm0.0075,Murn,fcc,4.5386
No_tetra,allKp,DMol3,c5.5,Al,pwc,11,dB,therm0.0075,Murn,fcc,4.5126
No_tetra,allKp,DMol3,c5.5,Al,pwc,13,dB,therm0.0075,Murn,fcc,4.5668
No_tetra,allKp,DMol3,c5.5,Al,pwc,15,dB,therm0.0075,Murn,fcc,4.5641
No_tetra,allKp,DMol3,c5.5,Al,pwc,17,dB,therm0.0075,Murn,fcc,4.5314
No_tetra,allKp,DMol3,c5.5,Al,pwc,19,dB,therm0.0075,Murn,fcc,4.5465
No_tetra,allKp,DMol3,c5.5,Al,pwc,21,dB,therm0.0075,Murn,fcc,4.5343
No_tetra,allKp,DMol3,c5.5,Al,pwc,23,dB,therm0.0075,Murn,fcc,4.5364
No_tetra,allKp,DMol3,c5.5,Al,pwc,25,dB,therm0.0075,Murn,fcc,4.54
No_tetra,allKp,DMol3,c5.5,Al,pwc,27,dB,therm0.0075,Murn,fcc,4.5355
No_tetra,allKp,DMol3,c5.5,Al,pwc,29,dB,therm0.0075,Murn,fcc,4.5422
No_tetra,allKp,DMol3,c5.5,Al,pwc,31,dB,therm0.0075,Murn,fcc,4.5378
No_tetra,allKp,DMol3,c5.5,Al,pwc,33,dB,therm0.0075,Murn,fcc,4.5398
No_tetra,allKp,DMol3,c5.5,Al,pwc,35,dB,therm0.0075,Murn,fcc,4.5367
No_tetra,allKp,DMol3,c5.5,Al,pwc,37,dB,therm0.0075,Murn,fcc,4.5388
No_tetra,allKp,DMol3,c5.5,Al,pwc,39,dB,therm0.0075,Murn,fcc,4.5385
No_tetra,allKp,DMol3,c5.5,Al,pwc,41,dB,therm0.0075,Murn,fcc,4.5405
No_tetra,allKp,DMol3,c5.5,Al,pwc,43,dB,therm0.0075,Murn,fcc,4.5404
No_tetra,allKp,DMol3,c5.5,Al,pwc,45,dB,therm0.0075,Murn,fcc,4.5367
No_tetra,allKp,DMol3,c5.5,Al,pwc,47,dB,therm0.0075,Murn,fcc,4.5408
No_tetra,allKp,DMol3,c5.5,Al,pwc,49,dB,therm0.0075,Murn,fcc,4.5403
No_tetra,allKp,DMol3,c5.5,Al,pwc,51,dB,therm0.0075,Murn,fcc,4.5408
No_tetra,allKp,DMol3,c5.5,Al,pwc,53,dB,therm0.0075,Murn,fcc,4.54
No_tetra,allKp,DMol3,c5.5,Al,pwc,55,dB,therm0.0075,Murn,fcc,4.5408
No_tetra,allKp,DMol3,c5.5,Al,pwc,57,dB,therm0.0075,Murn,fcc,4.54
No_tetra,allKp,DMol3,c5.5,Al,pwc,59,dB,therm0.0075,Murn,fcc,4.54
No_tetra,allKp,DMol3,c4.0,W,pbe,9,a0,therm0.005,Murn,bcc,3.1979
No_tetra,allKp,DMol3,c4.0,W,pbe,11,a0,therm0.005,Murn,bcc,3.19987
No_tetra,allKp,DMol3,c4.0,W,pbe,13,a0,therm0.005,Murn,bcc,3.19797
No_tetra,allKp,DMol3,c4.0,W,pbe,15,a0,therm0.005,Murn,bcc,3.19912
No_tetra,allKp,DMol3,c4.0,W,pbe,17,a0,therm0.005,Murn,bcc,3.19883
No_tetra,allKp,DMol3,c4.0,W,pbe,19,a0,therm0.005,Murn,bcc,3.19868
No_tetra,allKp,DMol3,c4.0,W,pbe,21,a0,therm0.005,Murn,bcc,3.19895
No_tetra,allKp,DMol3,c4.0,W,pbe,23,a0,therm0.005,Murn,bcc,3.19868
No_tetra,allKp,DMol3,c4.0,W,pbe,25,a0,therm0.005,Murn,bcc,3.19891
No_tetra,allKp,DMol3,c4.0,W,pbe,27,a0,therm0.005,Murn,bcc,3.19874
No_tetra,allKp,DMol3,c4.0,W,pbe,29,a0,therm0.005,Murn,bcc,3.19884
No_tetra,allKp,DMol3,c4.0,W,pbe,31,a0,therm0.005,Murn,bcc,3.19879
No_tetra,allKp,DMol3,c4.0,W,pbe,33,a0,therm0.005,Murn,bcc,3.19881
No_tetra,allKp,DMol3,c4.0,W,pbe,35,a0,therm0.005,Murn,bcc,3.19881
No_tetra,allKp,DMol3,c4.0,W,pbe,37,a0,therm0.005,Murn,bcc,3.1988
No_tetra,allKp,DMol3,c4.0,W,pbe,39,a0,therm0.005,Murn,bcc,3.19881
No_tetra,allKp,DMol3,c4.0,W,pbe,41,a0,therm0.005,Murn,bcc,3.1988
No_tetra,allKp,DMol3,c4.0,W,pbe,43,a0,therm0.005,Murn,bcc,3.19881
No_tetra,allKp,DMol3,c4.0,W,pbe,45,a0,therm0.005,Murn,bcc,3.1988
No_tetra,allKp,DMol3,c4.0,W,pbe,47,a0,therm0.005,Murn,bcc,3.19881
No_tetra,allKp,DMol3,c4.0,W,pbe,49,a0,therm0.005,Murn,bcc,3.19881
No_tetra,allKp,DMol3,c4.0,W,pbe,51,a0,therm0.005,Murn,bcc,3.19881
No_tetra,allKp,DMol3,c4.0,W,pbe,53,a0,therm0.005,Murn,bcc,3.19881
No_tetra,allKp,DMol3,c4.0,W,pbe,55,a0,therm0.005,Murn,bcc,3.19881
No_tetra,allKp,DMol3,c4.0,W,pbe,57,a0,therm0.005,Murn,bcc,3.19881
No_tetra,allKp,DMol3,c4.0,W,pbe,59,a0,therm0.005,Murn,bcc,3.19881
No_tetra,allKp,VASP,xxx,Al,lda,4,B,smear0.800,Murn,fcc,80.137379
No_tetra,allKp,VASP,xxx,Al,lda,6,B,smear0.800,Murn,fcc,84.36449
No_tetra,allKp,VASP,xxx,Al,lda,8,B,smear0.800,Murn,fcc,84.943585
No_tetra,allKp,VASP,xxx,Al,lda,10,B,smear0.800,Murn,fcc,80.965881
No_tetra,allKp,VASP,xxx,Al,lda,12,B,smear0.800,Murn,fcc,85.587821
No_tetra,allKp,VASP,xxx,Al,lda,14,B,smear0.800,Murn,fcc,83.003999
No_tetra,allKp,VASP,xxx,Al,lda,16,B,smear0.800,Murn,fcc,84.826598
No_tetra,allKp,VASP,xxx,Al,lda,18,B,smear0.800,Murn,fcc,84.078549
No_tetra,allKp,VASP,xxx,Al,lda,20,B,smear0.800,Murn,fcc,84.01232
No_tetra,allKp,VASP,xxx,Al,lda,22,B,smear0.800,Murn,fcc,84.398523
No_tetra,allKp,VASP,xxx,Al,lda,24,B,smear0.800,Murn,fcc,84.058308
